email,date,sender,recipient,subject,labels
8681f678-f59f-4705-a6f1-baeeab1f8d39,2024-03-22 18:31:50,whicks@example.net,john.doe@personal.com,Free Gift: early,Spam
2daab571-c01b-46ba-af6f-1ac6e5332627,2024-03-11 18:31:50,gary38@example.org,john.doe@personal.com,How are you?,Personal
d37aeae9-b926-4ec7-a002-9a8bad3b7016,2024-02-29 18:31:50,john.doe@personal.com,jbell@example.org,Project Update - Kelly-Gibbs,Work
5c4fabae-5111-419c-a4ea-039de939b69f,2024-03-13 18:31:50,john.doe@personal.com,kwright@example.org,Meeting Request: Manager dark movie learn produce.,Work
b8412155-729f-4071-8883-7056c47a1fe8,2024-03-23 18:31:50,john.doe@personal.com,wileymichelle@example.com,Meeting Request: Mrs organization.,Work
68559a58-b833-4930-a80e-5d74c0d5d0c7,2024-03-05 18:31:50,john.doe@personal.com,wsmith@example.org,Client Feedback: Cruz and Sons,Work
9f4f9ffb-3ffa-48e2-8795-3d0a41cf6738,2024-03-27 18:31:50,evanscynthia@example.net,john.doe@personal.com,Exclusive Offer: Self-enabling fresh-thinking orchestration,Spam
c500dc39-8598-4fbe-a351-4e931d9c15ef,2024-03-05 18:31:50,christinegonzales@example.org,john.doe@personal.com,"Task Status: Sales professional, IT",Work
e53a4247-2924-4a53-a231-41be9fddc242,2024-02-28 18:31:50,john.doe@personal.com,gmarshall@example.org,How are you?,Personal
7b578dd4-e737-4368-9986-81a9c6a3e699,2024-03-29 18:31:50,rholmes@example.com,john.doe@personal.com,Exclusive Offer: Sharable dedicated hardware,Spam
1bfb9ccc-ce52-4e27-ba8d-5db666019dc8,2024-03-25 18:31:50,dlee@example.org,john.doe@personal.com,"Project Update - Crawford, Rubio and Williams",Work
84fdb867-74ba-4280-9942-45a3cd4a98a8,2024-03-16 18:31:50,martinezcurtis@example.com,john.doe@personal.com,Client Feedback: Richardson LLC,Work
d37708ed-2b61-4ca5-bb37-d99cfadd091b,2024-03-28 18:31:50,kimberly24@example.org,john.doe@personal.com,Win a Prize: Murphy-Novak,Spam
962e9974-253b-4bd0-9bed-5c3deb897b37,2024-03-09 18:31:50,csandoval@example.org,john.doe@personal.com,Weekend plans?,Personal
d326cdf4-60f9-4f1f-bdb6-aed1d622719d,2024-03-19 18:31:50,john.doe@personal.com,wendy03@example.org,Past impact.: Once avoid base environmental.,Personal
92df9391-4661-435c-80c1-bcf54b6cbb06,2024-02-29 18:31:50,sherry02@example.net,john.doe@personal.com,Project Update - Miller-Burke,Work
36eeb5aa-7ab7-40fd-91c4-df9300b9a300,2024-03-05 18:31:50,millerpaige@example.net,john.doe@personal.com,Limited Time Deal: transition proactive web services,Spam
d0ad361e-0526-4a32-91d9-dca5d680fe10,2024-03-03 18:31:50,john.doe@personal.com,freemanshawn@example.net,Central forward.: Debate way play.,Personal
d2998725-75c6-4268-ac95-1b199cb4b976,2024-03-11 18:31:50,dlee@example.org,john.doe@personal.com,Client Feedback: Scott LLC,Work
d40f88f0-20d0-4509-b117-5338d0ab74b2,2024-03-09 18:31:50,qcarson@example.org,john.doe@personal.com,Limited Time Deal: re-intermediate cross-platform action-items,Spam
d20351a6-79f1-472c-b983-f460722c4500,2024-03-06 18:31:50,djohnson@example.net,john.doe@personal.com,Free Gift: animal,Spam
6f9dd803-2b83-4b63-a6ce-091f998078aa,2024-02-29 18:31:50,jasonfernandez@example.org,john.doe@personal.com,Meeting Request: Themselves total social.,Work
45b88748-589b-4960-9d5d-3a987e62aee7,2024-03-04 18:31:50,taraarcher@example.com,john.doe@personal.com,Project Update - Henry and Sons,Work
368083e5-4a2c-4aa6-8aa9-62d6f1b5787d,2024-03-23 18:31:50,john.doe@personal.com,sherry02@example.net,Meeting Request: Later military teacher word heart.,Work
a93eed21-7b93-4523-b20f-44aa88ea6319,2024-03-17 18:31:50,john.doe@personal.com,phull@example.org,Feeling actually.: Able around at voice.,Personal
fdbe43d8-baa9-489f-af95-831cd898a96b,2024-03-11 18:31:50,qford@example.net,john.doe@personal.com,Idea.: Fight arrive that hair.,Personal
62481c26-ffbf-4af8-bf42-8f2816895834,2024-03-05 18:31:50,reedlaura@example.com,john.doe@personal.com,Exclusive Offer: Streamlined human-resource encryption,Spam
ad667cf8-b1c9-439c-afbb-fd1cdabb9fd1,2024-03-06 18:31:50,lewisvictoria@example.org,john.doe@personal.com,Free Gift: sense,Spam
1b21d429-f6d4-4b91-be36-e76f2727f5c0,2024-03-05 18:31:50,ryan02@example.org,john.doe@personal.com,Win a Prize: Moore and Sons,Spam
282c5e07-5eb7-4c8c-8a8b-d488a5b75c82,2024-03-13 18:31:50,angelawest@example.com,john.doe@personal.com,Free Gift: back,Spam
f95326e9-3f6b-4261-be48-a2c30fe0b961,2024-03-21 18:31:50,ecampbell@example.net,john.doe@personal.com,Meeting Request: Phone guy involve throw door.,Work
4b84e12e-406b-4870-98ca-a5fc0b787054,2024-03-05 18:31:50,carolfreeman@example.net,john.doe@personal.com,"Client Feedback: Madden, Vega and Payne",Work
bc75cd97-f718-4f78-b6b1-680340c1980e,2024-03-24 18:31:50,sherry02@example.net,john.doe@personal.com,Task Status: Tourist information centre manager,Work
51002822-8dab-4199-b7b3-1d138f8f5522,2024-03-04 18:31:50,torresralph@example.org,john.doe@personal.com,See civil.: Example on media ground.,Personal
223eb3c5-bc97-4507-b280-2b1091fba5c5,2024-03-06 18:31:50,milleranthony@example.com,john.doe@personal.com,Free Gift: position,Spam
8006a11d-84e4-44fd-9695-a3a9925eeaae,2024-03-23 18:31:50,rodriguezlisa@example.com,john.doe@personal.com,Client Feedback: Jones-Zavala,Work
77dad7ae-8f2b-4b77-a441-0955ec73d29e,2024-03-29 18:31:50,richard37@example.org,john.doe@personal.com,Limited Time Deal: reinvent strategic methodologies,Spam
c6e7390a-1ec4-44f3-8ab7-664945d4763a,2024-03-13 18:31:50,hornjulie@example.org,john.doe@personal.com,Client Feedback: Flores Ltd,Work
765acece-3813-4b32-b171-4ba24bac0c44,2024-03-26 18:31:50,pshepherd@example.com,john.doe@personal.com,Exclusive Offer: Ameliorated zero-defect standardization,Spam
2aec287c-5c60-447f-a2ca-7ac1d802f34e,2024-03-22 18:31:50,ryan02@example.org,john.doe@personal.com,Limited Time Deal: strategize dot-com convergence,Spam
4735a7ce-4762-4de1-a2c3-91ef4a354a76,2024-03-21 18:31:50,john.doe@personal.com,christy55@example.com,"Client Feedback: Andersen, Howell and Burch",Work
41526343-a472-4ba8-856e-b89c7458c153,2024-03-11 18:31:50,piercejay@example.org,john.doe@personal.com,Free Gift: man,Spam
29bbe5fd-b843-4aee-b23d-1d22717c7088,2024-03-06 18:31:50,john.doe@personal.com,trobinson@example.net,Himself.: Her media product view.,Personal
7067c0af-0666-4447-a7f4-41275a88c972,2024-03-26 18:31:50,milleranthony@example.com,john.doe@personal.com,Limited Time Deal: productize revolutionary eyeballs,Spam
dc25fa0d-1ae6-44f6-9a18-c31e2620a740,2024-03-14 18:31:50,mooresteven@example.com,john.doe@personal.com,Limited Time Deal: productize customized supply-chains,Spam
c3a7be22-1b99-4f0e-b61b-4a9006b82ef1,2024-03-21 18:31:50,taraarcher@example.com,john.doe@personal.com,"Client Feedback: Harper, Johnson and Smith",Work
a75ff73a-73f8-48a2-8219-4f24b78c0c42,2024-02-29 18:31:50,matthewking@example.org,john.doe@personal.com,Meeting Request: Mrs eye under.,Work
01dcd992-ed38-4667-afdd-d3e3a9cda22e,2024-03-22 18:31:50,john.doe@personal.com,cgallagher@example.org,Weekend plans?,Personal
9066a0f4-c7ca-4723-9733-903f2f29e9c4,2024-03-02 18:31:50,melissadiaz@example.com,john.doe@personal.com,Project Update - Hernandez and Sons,Work
d98b51ff-75d7-4ac5-85f5-9b02795a8a04,2024-03-01 18:31:50,william56@example.org,john.doe@personal.com,Free Gift: throw,Spam
693a0590-fbe1-4612-b608-bbdd2f2c5cf1,2024-03-29 18:31:50,john.doe@personal.com,michellebailey@example.net,How are you?,Personal
96b3dda6-2d23-4186-bad6-ef958af1409e,2024-03-27 18:31:50,dshepherd@example.net,john.doe@personal.com,Project Update - Hicks and Sons,Work
dfcae370-cbdf-433e-926c-cc809e690487,2024-03-10 18:31:50,evanscynthia@example.net,john.doe@personal.com,Free Gift: gas,Spam
589929e5-df93-4684-9491-14e9bdae4d91,2024-03-12 18:31:50,john.doe@personal.com,trobinson@example.net,Catching up,Personal
e56458cb-21e6-4b0a-9a19-45e5062be779,2024-03-21 18:31:50,piercejay@example.org,john.doe@personal.com,Limited Time Deal: monetize clicks-and-mortar e-services,Spam
954a4c94-0025-45ba-93e7-e2152eec8e3f,2024-03-03 18:31:50,sharon69@example.com,john.doe@personal.com,Exclusive Offer: Realigned empowering workforce,Spam
2466dc64-95fa-48d6-be9a-b5466342ed28,2024-02-28 18:31:50,taylortravis@example.com,john.doe@personal.com,Limited Time Deal: re-intermediate viral eyeballs,Spam
40c4d723-cff5-4d38-8965-c9fbd2e16216,2024-03-06 18:31:50,rodriguezrandy@example.org,john.doe@personal.com,Meeting Request: Mouth dark.,Work
36f33321-13e0-4467-8cc7-1d9c6ee2330f,2024-03-03 18:31:50,john.doe@personal.com,hannahacosta@example.net,How are you?,Personal
7ccbe32b-86de-4ba9-8f00-6ce48ff70c15,2024-03-21 18:31:50,tpeters@example.org,john.doe@personal.com,Weekend plans?,Personal
68886f0a-0989-4571-b022-8ed3137e615b,2024-03-22 18:31:50,mooresteven@example.com,john.doe@personal.com,Limited Time Deal: e-enable intuitive supply-chains,Spam
732a649f-5e4d-434e-8132-8e601cfcb558,2024-03-27 18:31:50,kramerbrandi@example.org,john.doe@personal.com,Meeting Request: Teach consider your rate.,Work
e806fea6-1119-4ab2-934d-a211eb7c1c66,2024-03-11 18:31:50,john.doe@personal.com,renee92@example.net,How are you?,Personal
b3016adc-1958-4d8f-bad1-164f534ec8ec,2024-02-29 18:31:50,gregorycrystal@example.org,john.doe@personal.com,Exclusive Offer: Distributed demand-driven data-warehouse,Spam
38f3041d-ae8e-4fab-87dc-5d97187d8928,2024-03-20 18:31:50,kimberly72@example.net,john.doe@personal.com,Weekend plans?,Personal
1a134a51-0042-4431-948f-cba2b56382e5,2024-03-12 18:31:50,john.doe@personal.com,melissadiaz@example.com,Client Feedback: Collins Inc,Work
af8ead77-b762-4e59-a5b5-82e2c0483a95,2024-03-17 18:31:50,allenjeremy@example.org,john.doe@personal.com,How are you?,Personal
04a70f86-35ac-4a2a-9c4f-a34353a14aa7,2024-03-23 18:31:50,ebranch@example.net,john.doe@personal.com,Exclusive Offer: Reduced asymmetric Graphical User Interface,Spam
05c7f6aa-b3aa-48e8-a94d-8ba380984c0b,2024-03-25 18:31:50,john.doe@personal.com,kimberly72@example.net,Deep college.: Situation forget role bit.,Personal
6987a68d-bcf9-4743-95f1-617ceda77812,2024-03-16 18:31:50,kwright@example.org,john.doe@personal.com,Project Update - Skinner-Pacheco,Work
86f0cac8-bfff-4a3c-a2be-52a3b49fd650,2024-03-07 18:31:50,ojones@example.com,john.doe@personal.com,Exclusive Offer: Streamlined stable open system,Spam
acfdc296-aa9b-417e-b90c-915bef552c23,2024-03-08 18:31:50,john.doe@personal.com,michaelunderwood@example.com,How are you?,Personal
33f8983e-6a42-4bcf-9350-7cdba7e5e535,2024-03-19 18:31:50,kimberly24@example.org,john.doe@personal.com,Free Gift: stay,Spam
fc24f39a-3718-4435-bdd2-2c508964d417,2024-03-12 18:31:50,john.doe@personal.com,tpeters@example.org,How are you?,Personal
891dbc40-0d3c-43a8-80e1-b562e78be9ea,2024-03-13 18:31:50,kimberly24@example.org,john.doe@personal.com,Limited Time Deal: maximize interactive models,Spam
4a2f2318-d160-46ab-88f6-296d72e150c7,2024-03-16 18:31:50,reedlaura@example.com,john.doe@personal.com,Free Gift: price,Spam
cd0c90db-68f0-47ee-99f6-12c0bf047d34,2024-03-07 18:31:50,pshepherd@example.com,john.doe@personal.com,Exclusive Offer: Synergistic asymmetric help-desk,Spam
2a01dc19-6bc2-42c7-9e61-6bddf3796ed0,2024-03-29 18:31:50,john.doe@personal.com,michellebailey@example.net,Catching up,Personal
b7ad95fb-0bba-4eef-965c-7144acf86b12,2024-03-29 18:31:50,brian61@example.org,john.doe@personal.com,Meeting Request: Low myself thing.,Work
00d35172-6619-438c-b3d4-feae22a9bff2,2024-03-05 18:31:50,john.doe@personal.com,dperkins@example.com,How are you?,Personal
4b7d3d07-0655-4432-aa8b-954e64f669f3,2024-03-02 18:31:50,jesus28@example.org,john.doe@personal.com,Free Gift: buy,Spam
d1a4d25b-fc73-4d3a-a3b8-afc28dd3c9bf,2024-03-15 18:31:50,teresasmith@example.net,john.doe@personal.com,Win a Prize: Clark LLC,Spam
845b25df-6ddf-4fca-ba06-6bc66afd9eb4,2024-03-16 18:31:50,john.doe@personal.com,smithkimberly@example.org,Client Feedback: Bennett-Simmons,Work
7f1fac47-b29d-4c4b-b39f-bbdc57f73a73,2024-03-06 18:31:50,stephanieroberts@example.org,john.doe@personal.com,"Client Feedback: Reynolds, Arroyo and Durham",Work
a91a80cb-6d88-4513-9fb8-246e81459af0,2024-03-19 18:31:50,john.doe@personal.com,hzimmerman@example.org,Baby window.: Within alone south.,Personal
3298d188-ed99-4501-9682-533160951aa2,2024-03-27 18:31:50,wilcoxerin@example.net,john.doe@personal.com,Meeting Request: Author nor.,Work
057fcf5d-041c-4d39-add1-9dbe7f4ecec5,2024-03-16 18:31:50,michaelparker@example.org,john.doe@personal.com,Win a Prize: Allen and Sons,Spam
d10abe5d-25c2-47fb-ad61-7d246bf54484,2024-03-01 18:31:50,connergary@example.com,john.doe@personal.com,How are you?,Personal
93a4ea1a-2a29-4dbc-ad07-745e3e656988,2024-03-28 18:31:50,singletonkelly@example.org,john.doe@personal.com,Limited Time Deal: deliver B2B e-business,Spam
9b3389a2-c9c5-41d7-a342-3d4332ec421a,2024-03-21 18:31:50,john.doe@personal.com,henryjimenez@example.com,How are you?,Personal
c7bab234-34fe-427b-99c1-7c8e80fec463,2024-03-28 18:31:50,jamescummings@example.net,john.doe@personal.com,Wait word.: Include full television.,Personal
a79f9e52-638a-4e9a-b283-daa6820d7395,2024-03-29 18:31:50,henryjimenez@example.com,john.doe@personal.com,Weekend plans?,Personal
6348b046-8a8a-40fc-b2cf-4e379192d379,2024-03-12 18:31:50,nathanielrandall@example.com,john.doe@personal.com,"Task Status: Engineer, technical sales",Work
55027763-716f-4f4d-89cc-d214dcece708,2024-03-13 18:31:50,michaelparker@example.org,john.doe@personal.com,Free Gift: figure,Spam
54f2d4b3-fb3f-4ce3-bc9f-2f3e7c989f59,2024-03-13 18:31:50,john.doe@personal.com,cody96@example.com,How are you?,Personal
2758173a-9051-44be-95db-846bf092129d,2024-03-21 18:31:50,john.doe@personal.com,jamiewatkins@example.org,How are you?,Personal
809bf832-c1e3-4cbc-8e2c-a5207ea295b5,2024-03-14 18:31:50,john.doe@personal.com,kimberlyvargas@example.net,"Client Feedback: Paul, Davies and Skinner",Work
027b093f-4197-4253-88db-88dd9ed70038,2024-03-10 18:31:50,barrettstephanie@example.org,john.doe@personal.com,Task Status: Energy manager,Work
5c9075bd-2aef-4af4-804d-b9c84929c9df,2024-03-29 18:31:50,john.doe@personal.com,charles54@example.com,"Project Update - Taylor, Brown and King",Work
2b98a9ae-1d5e-4344-ba51-d4c3c2e8a3b1,2024-03-11 18:31:50,nicholas93@example.org,john.doe@personal.com,Free Gift: wife,Spam
ec14d208-7d5f-4c51-8f2a-8ce664177d93,2024-03-28 18:31:50,xkelly@example.org,john.doe@personal.com,Exclusive Offer: Enterprise-wide interactive initiative,Spam
1a93339f-0f2a-45fe-9a54-290efc885826,2024-03-25 18:31:50,hanthony@example.org,john.doe@personal.com,Very whose.: Effect benefit left eye act.,Personal
36bf4601-d650-4201-affa-d58e28262776,2024-03-12 18:31:50,rodriguezrandy@example.org,john.doe@personal.com,"Task Status: Horticulturist, amenity",Work
7d3c6d3d-b0ed-448d-b73a-b77524519753,2024-03-10 18:31:50,rodriguezlisa@example.com,john.doe@personal.com,Task Status: Adult guidance worker,Work
ee4d5806-ef62-4be7-8cae-fa9dd0c6873f,2024-03-01 18:31:50,nathanielrandall@example.com,john.doe@personal.com,Project Update - Lane Ltd,Work
6484d466-94f6-49f0-ada0-33715bfe08c2,2024-03-21 18:31:50,briancraig@example.net,john.doe@personal.com,Catching up,Personal
776dee8d-c33c-4eb5-8999-bb6552ad39aa,2024-02-29 18:31:50,ebuck@example.org,john.doe@personal.com,Client Feedback: Dalton Ltd,Work
e991eaee-48d7-46d2-bc32-723529a45499,2024-03-18 18:31:50,john.doe@personal.com,kaylakane@example.org,Weekend plans?,Personal
ed0e4a49-ebed-4f92-bcc1-89b0e21bed78,2024-03-15 18:31:50,josephmarquez@example.net,john.doe@personal.com,Policy free.: Once movement language.,Personal
e1435358-ab94-44e6-bd7e-6fcac38c0af4,2024-03-02 18:31:50,mooresteven@example.com,john.doe@personal.com,Exclusive Offer: Configurable asynchronous hardware,Spam
cd61de66-5b3e-48c4-8c0c-80efdfe90080,2024-03-02 18:31:50,bharrison@example.net,john.doe@personal.com,Catching up,Personal
dba6f913-426e-4100-8950-451a427bc461,2024-03-27 18:31:50,mallory00@example.com,john.doe@personal.com,Limited Time Deal: utilize leading-edge technologies,Spam
df3ff14c-d2fe-4f1e-9df9-6dbf08a09737,2024-03-08 18:31:50,wilcoxerin@example.net,john.doe@personal.com,Client Feedback: Hamilton and Sons,Work
f48f07a5-7ea5-4203-847d-0664764a658e,2024-03-28 18:31:50,pdoyle@example.org,john.doe@personal.com,"Client Feedback: Lyons, Burke and Jimenez",Work
bba01832-5149-4517-aa91-9e82115a8b58,2024-03-15 18:31:50,davidhogan@example.net,john.doe@personal.com,Meeting Request: Feeling wind American our.,Work
db0470a9-55b2-4437-9e03-533d75e2ae62,2024-03-08 18:31:50,richard85@example.org,john.doe@personal.com,Weekend plans?,Personal
b5120f41-4dad-4709-b098-7bde6063204e,2024-03-04 18:31:50,briancraig@example.net,john.doe@personal.com,How are you?,Personal
96fde25e-da0b-48af-b81b-92d79b00b535,2024-03-28 18:31:50,jesus28@example.org,john.doe@personal.com,Limited Time Deal: drive wireless functionalities,Spam
a26eff4b-1453-45f7-bee6-74e82adc61dd,2024-03-14 18:31:50,john.doe@personal.com,mskinner@example.net,Weekend plans?,Personal
aa422b0b-cd0f-45a2-8d8f-65f7ad0d5852,2024-03-01 18:31:50,stephanie97@example.org,john.doe@personal.com,Task Status: Financial manager,Work
642fe676-15fa-4faa-a6df-e660f49243ea,2024-03-27 18:31:50,john.doe@personal.com,rodriguezlisa@example.com,Meeting Request: For team doctor smile.,Work
652e8769-ca58-456d-a7da-a468563ea3ed,2024-03-04 18:31:50,john.doe@personal.com,ereese@example.org,Client Feedback: Griffin-Stewart,Work
f9832bda-a67f-4cff-afba-7600308290cd,2024-03-09 18:31:50,john.doe@personal.com,stephanieroberts@example.org,Project Update - Thompson-Jacobs,Work
884d1ed4-ed94-4853-b37f-5e3288e22b12,2024-03-25 18:31:50,rodriguezlisa@example.com,john.doe@personal.com,"Client Feedback: Lyons, Morgan and Roman",Work
c24ecdd6-ffca-4f89-8b73-b1b5450743df,2024-03-02 18:31:50,jenniferwallace@example.org,john.doe@personal.com,Meeting Request: Yeah degree travel walk.,Work
0cab7006-0c57-4ddd-beca-73d006faa2d2,2024-03-15 18:31:50,fletcherstephanie@example.net,john.doe@personal.com,Catching up,Personal
20a087cd-6f0d-4d69-aff8-a7cfdca97350,2024-03-12 18:31:50,rodriguezlisa@example.com,john.doe@personal.com,Meeting Request: Professor grow receive carry success.,Work
1b4e6138-e3ce-4f84-befd-3296e23a5f3e,2024-03-06 18:31:50,jacksonjacob@example.net,john.doe@personal.com,Exclusive Offer: Sharable solution-oriented info-mediaries,Spam
ac51f040-eb21-47bb-a4c5-3802f20e39b2,2024-02-28 18:31:50,kwright@example.org,john.doe@personal.com,"Project Update - Burgess, Patel and Day",Work
1c895820-138c-4df1-be57-970e11754434,2024-03-29 18:31:50,ebranch@example.net,john.doe@personal.com,Free Gift: morning,Spam
57b2feeb-698d-4023-a885-66305e69f111,2024-03-05 18:31:50,rachaelbrown@example.org,john.doe@personal.com,Catching up,Personal
fbe8ecad-a02a-45ee-947c-a7fac8492e58,2024-03-10 18:31:50,vvelez@example.com,john.doe@personal.com,Limited Time Deal: facilitate integrated niches,Spam
b76454de-ed7e-4926-9b54-dc967905c87c,2024-02-28 18:31:50,zstevens@example.net,john.doe@personal.com,Limited Time Deal: cultivate interactive web-readiness,Spam
d9ffefce-3cbe-4aad-8ee7-aa5d4e72144f,2024-03-19 18:31:50,michaelcox@example.com,john.doe@personal.com,Project Update - Crawford LLC,Work
18b88df9-3dc4-4a1c-a0dc-33c647b301b9,2024-03-22 18:31:50,john.doe@personal.com,codybarber@example.net,Project Update - Hess Group,Work
2463800f-c9c0-4161-a594-c21d3ce2d90c,2024-03-25 18:31:50,john.doe@personal.com,briggsapril@example.com,Meeting Request: Drug home left clear movie.,Work
71c19822-950f-4ced-b14a-262cca62999c,2024-03-27 18:31:50,john.doe@personal.com,trobinson@example.net,Catching up,Personal
0552d402-ae6f-4b01-ad2f-e41174d1933f,2024-03-08 18:31:50,john.doe@personal.com,lcoleman@example.org,Catching up,Personal
4550ccfb-40af-4ef0-8c4c-477efbacb7e4,2024-03-14 18:31:50,john.doe@personal.com,christy55@example.com,Project Update - Bailey LLC,Work
2d1056c3-bb30-45af-9cb9-4498399f789b,2024-02-28 18:31:50,mary00@example.com,john.doe@personal.com,Free Gift: mission,Spam
f86040fb-8a3b-4ed0-835b-fdbcbe17beb0,2024-03-23 18:31:50,john.doe@personal.com,henryjimenez@example.com,Weekend plans?,Personal
a3c956f1-9e68-45f9-9ce5-79030bd55ffb,2024-03-24 18:31:50,john.doe@personal.com,zsullivan@example.net,Catching up,Personal
86ac3cda-fcc7-4ee3-b543-d94db2dc6912,2024-03-14 18:31:50,djohnson@example.net,john.doe@personal.com,Exclusive Offer: Synergized 6thgeneration process improvement,Spam
10e06671-57d2-46ae-9ba3-039c053369be,2024-03-06 18:31:50,qaguilar@example.net,john.doe@personal.com,Study.: Act manager.,Personal
cdd75f11-6f02-4079-bfee-1f7613a2203e,2024-03-26 18:31:50,john.doe@personal.com,brian61@example.org,"Project Update - Jenkins, Robinson and Yang",Work
28faefb9-f6c2-4052-afac-9c0070119644,2024-03-15 18:31:50,mccannnicole@example.org,john.doe@personal.com,Free Gift: role,Spam
018319dd-683b-4da7-8709-2d675c81f533,2024-02-28 18:31:50,mskinner@example.net,john.doe@personal.com,How are you?,Personal
cb4d4ecb-87bf-4d84-8f4b-5eae2bdd3869,2024-02-28 18:31:50,evanscynthia@example.net,john.doe@personal.com,Free Gift: owner,Spam
ef6f3db7-497a-4c9e-83a5-555c90440fbf,2024-03-18 18:31:50,qaguilar@example.net,john.doe@personal.com,How are you?,Personal
bc7998ea-c710-45e3-9960-039a2be49a7e,2024-03-20 18:31:50,shafferjanet@example.com,john.doe@personal.com,Task Status: Sub,Work
23b91c38-7ca3-4dd2-acdc-76abde6ab744,2024-03-21 18:31:50,rachaelbrown@example.org,john.doe@personal.com,How are you?,Personal
701813e2-e093-491d-8eef-b2948c1594f3,2024-03-19 18:31:50,mary11@example.net,john.doe@personal.com,Catching up,Personal
46316629-2be9-4b92-b61f-0036739e12f0,2024-03-03 18:31:50,matthewking@example.org,john.doe@personal.com,Client Feedback: Young Inc,Work
1eeb7540-923f-451d-8a1c-10c84b72725e,2024-03-10 18:31:50,pittmanvincent@example.net,john.doe@personal.com,Meeting Request: Degree brother almost something tonight.,Work
a7ee00b0-44a7-4b6f-a891-9fcd87be5d7f,2024-03-09 18:31:50,john.doe@personal.com,huffmankimberly@example.net,Project Update - Taylor Ltd,Work
454ec260-fe59-45cf-b980-e786e781db84,2024-03-13 18:31:50,josephwalton@example.net,john.doe@personal.com,"Client Feedback: Smith, Salazar and Brandt",Work
d8377bd8-fb0a-4ed8-8f8a-c64cb3bb55a9,2024-03-05 18:31:50,john.doe@personal.com,itaylor@example.net,How are you?,Personal
e31ef357-9e10-46f5-8887-d5e207553973,2024-03-28 18:31:50,john.doe@personal.com,tanderson@example.net,Meeting Request: Four once.,Work
639d6f7f-4d47-4365-a41f-4870ca45681a,2024-03-11 18:31:50,sherry75@example.com,john.doe@personal.com,Free Gift: public,Spam
1f1e1ceb-83b9-4237-8422-942598d3b344,2024-03-20 18:31:50,zachary95@example.com,john.doe@personal.com,"Win a Prize: Barton, Jones and Walter",Spam
6c76ff35-7285-44fc-abe3-63c200344583,2024-03-14 18:31:50,josephmarquez@example.net,john.doe@personal.com,How are you?,Personal
b1a2ef7d-c4a0-4c33-9b74-e9e92412ae10,2024-03-19 18:31:50,john.doe@personal.com,angela39@example.org,Determine.: Hotel church day participant.,Personal
fe29b441-2b48-4245-a9ba-e96a3a746cca,2024-03-13 18:31:50,john.doe@personal.com,fernandezbrenda@example.org,"Client Feedback: Murphy, Sullivan and Watkins",Work
37a5b3b2-8d0c-4f53-b01a-7e6d4090889c,2024-02-28 18:31:50,anthony32@example.org,john.doe@personal.com,Win a Prize: Rodriguez-Jones,Spam
41a5c521-3d72-4308-ab4b-0e7500a59c7a,2024-03-02 18:31:50,mary00@example.com,john.doe@personal.com,Win a Prize: Gonzalez Ltd,Spam
f7206509-b7b7-4f18-9e95-46fa62a6d2c1,2024-03-07 18:31:50,john.doe@personal.com,deboraharellano@example.com,Weekend plans?,Personal
441e668c-fb3b-444d-ab37-eb97a808afe2,2024-03-12 18:31:50,john.doe@personal.com,epeterson@example.com,Up.: Each room lose amount.,Personal
a36f1232-19b0-4b4e-95f2-ab5a4afb7fe2,2024-03-01 18:31:50,john.doe@personal.com,twilson@example.com,How are you?,Personal
3e92b349-7061-4730-9e6e-479607d13b05,2024-03-01 18:31:50,melissa76@example.org,john.doe@personal.com,Exclusive Offer: Diverse clear-thinking extranet,Spam
d5f72a31-4f31-423e-890c-cead05d14015,2024-03-23 18:31:50,ibarrett@example.net,john.doe@personal.com,Client Feedback: Carson-Russo,Work
83024675-6b0b-4e0f-86bb-5452e938ed20,2024-03-02 18:31:50,john.doe@personal.com,rmoreno@example.org,Weekend plans?,Personal
abdb6a4f-12f7-40b5-9dbc-9bf8c28e118e,2024-03-25 18:31:50,ryan02@example.org,john.doe@personal.com,Limited Time Deal: revolutionize customized functionalities,Spam
f5359b71-38a8-44cb-b327-0e7fd4d517a9,2024-03-29 18:31:50,longdevin@example.com,john.doe@personal.com,"Client Feedback: Hoffman, Harvey and Lyons",Work
b6b92c36-02d2-4f96-a0f9-a5fe3d174be1,2024-03-18 18:31:50,qanderson@example.net,john.doe@personal.com,Weekend plans?,Personal
47c1b1e1-ce3e-496d-8f38-d44cbe931959,2024-03-20 18:31:50,john.doe@personal.com,elizabethtate@example.net,Class.: Subject above improve weight.,Personal
8af1865a-6503-4106-a08d-c81e77740197,2024-03-07 18:31:50,ebuck@example.org,john.doe@personal.com,Task Status: Sales promotion account executive,Work
6f55b939-bdcb-4ad9-b49a-f94e8347da9b,2024-03-25 18:31:50,sgonzales@example.net,john.doe@personal.com,Limited Time Deal: enhance rich platforms,Spam
e27aeadb-4ae9-47a8-8550-bfcb0fb50716,2024-03-05 18:31:50,brucehutchinson@example.org,john.doe@personal.com,"Win a Prize: Frazier, Moore and Lyons",Spam
f6f8d0b9-f4f3-46cc-9767-b79d8dc8f864,2024-03-08 18:31:50,sabrinawalters@example.net,john.doe@personal.com,Task Status: Personal assistant,Work
547c01cd-90f5-48ca-a1e6-d72bb20b9ebc,2024-03-19 18:31:50,john.doe@personal.com,megan42@example.com,Catching up,Personal
